Date;Timestamp;DeviceOrientation;AccelerationX;AccelerationY;AccelerationZ;Label
2020-07-30 21:23:58;1596158639.130694;faceUp;0.037933349609375;-0.25567626953125;-0.9397430419921875;unstable
2020-07-30 21:23:58;1596158639.1407762;faceUp;0.08837890625;-0.22698974609375;-1.044586181640625;unstable
2020-07-30 21:23:58;1596158639.148347;faceUp;0.0319976806640625;-0.243133544921875;-1.0542144775390625;unstable
2020-07-30 21:23:58;1596158639.152369;faceUp;0.095733642578125;-0.231201171875;-0.8762969970703125;unstable
2020-07-30 21:23:58;1596158639.167207;faceUp;0.1482391357421875;-0.2353973388671875;-0.8717041015625;unstable
2020-07-30 21:23:58;1596158639.170878;faceUp;0.044769287109375;-0.3013916015625;-0.7401275634765625;unstable
2020-07-30 21:23:58;1596158639.1968641;faceUp;0.1038665771484375;-0.45013427734375;-0.5924224853515625;unstable
2020-07-30 21:23:58;1596158639.236913;faceUp;0.096649169921875;-0.2030181884765625;-0.89874267578125;unstable
2020-07-30 21:23:58;1596158639.277081;faceUp;-0.042327880859375;-0.2133941650390625;-1.07244873046875;unstable
2020-07-30 21:23:58;1596158639.3170152;faceUp;-0.0538177490234375;-0.1524200439453125;-1.1555328369140625;unstable
2020-07-30 21:23:58;1596158639.357228;faceUp;-0.16802978515625;-0.00164794921875;-0.89190673828125;unstable
2020-07-30 21:23:58;1596158639.397414;faceUp;-0.3232879638671875;-0.18377685546875;-0.7362518310546875;unstable
2020-07-30 21:23:58;1596158639.4374251;faceUp;-0.2697296142578125;-0.124298095703125;-0.845703125;unstable
2020-07-30 21:23:58;1596158639.477429;faceUp;-0.1422119140625;-0.070892333984375;-0.89630126953125;unstable
2020-07-30 21:23:58;1596158639.51756;faceUp;-0.1387939453125;0.0001373291015625;-0.8884124755859375;unstable
2020-07-30 21:23:58;1596158639.557564;faceUp;-0.0828857421875;-0.0623779296875;-1.0686492919921875;unstable
2020-07-30 21:23:58;1596158639.597702;faceUp;-0.109466552734375;0.086151123046875;-1.08642578125;unstable
2020-07-30 21:23:58;1596158639.637636;faceUp;-0.120819091796875;0.1880950927734375;-1.08575439453125;unstable
2020-07-30 21:23:58;1596158639.677769;faceUp;0.0500946044921875;0.0312042236328125;-1.1947021484375;unstable
2020-07-30 21:23:58;1596158639.7175999;faceUp;0.0947418212890625;0.07958984375;-1.02593994140625;unstable
2020-07-30 21:23:58;1596158639.757913;faceUp;-0.09954833984375;0.109039306640625;-0.859619140625;unstable
2020-07-30 21:23:58;1596158639.7979121;faceUp;-0.008636474609375;0.196380615234375;-0.8809814453125;unstable
2020-07-30 21:23:58;1596158639.838037;faceUp;-0.1350250244140625;0.2203521728515625;-0.917388916015625;unstable
2020-07-30 21:23:58;1596158639.878008;faceUp;-0.01763916015625;0.1161651611328125;-0.905303955078125;unstable
2020-07-30 21:23:58;1596158639.9181151;faceUp;-0.0214080810546875;0.515716552734375;-0.79302978515625;unstable
2020-07-30 21:23:58;1596158639.95852;faceUp;0.13458251953125;0.535369873046875;-1.228179931640625;unstable
2020-07-30 21:23:58;1596158639.998533;faceUp;0.039337158203125;0.46539306640625;-0.61199951171875;unstable
2020-07-30 21:23:58;1596158640.038612;faceUp;-0.15020751953125;0.72296142578125;-0.586700439453125;unstable
2020-07-30 21:23:58;1596158640.078336;portraitUpsideDown;-0.2175445556640625;0.585693359375;-0.90484619140625;unstable
2020-07-30 21:23:58;1596158640.118439;portraitUpsideDown;-0.128814697265625;0.63006591796875;-0.9494476318359375;unstable
2020-07-30 21:23:58;1596158640.158591;portraitUpsideDown;-0.3959197998046875;0.638916015625;-0.872802734375;unstable
2020-07-30 21:23:58;1596158640.198546;portraitUpsideDown;-0.171142578125;0.6681365966796875;-0.503265380859375;unstable
2020-07-30 21:23:58;1596158640.238714;portraitUpsideDown;-0.155303955078125;0.70166015625;-0.6021575927734375;unstable
2020-07-30 21:23:58;1596158640.2786012;portraitUpsideDown;-0.02423095703125;0.6977691650390625;-0.8523406982421875;unstable
2020-07-30 21:23:58;1596158640.318805;portraitUpsideDown;-0.163360595703125;0.8786163330078125;-0.8238372802734375;unstable
2020-07-30 21:23:58;1596158640.358691;portraitUpsideDown;-0.1104736328125;0.9574127197265625;-0.672332763671875;unstable
2020-07-30 21:23:58;1596158640.3989081;portraitUpsideDown;0.0271759033203125;0.842681884765625;-0.6802825927734375;unstable
