Time [sec],x_A(t),y_A(t),z_A(t),q_{0.A}(t),q_{1.A}(t),q_{2.A}(t),q_{3.A}(t),u_A(t),v_A(t),w_A(t),ω_{x.A}(t),ω_{y.A}(t),ω_{z.A}(t)
0.394278563872725,-0.475463339938713,1.41777673385816,-1.38747749067374e-5,-0.0747713861863269,-0.0127596434065699,0.0845643639695606,0.993561972901046,0.944436628882389,-1.7974993702551,0.322177418098554,4.61102277030946,-4.09112399469265,-25.6938540570406
0.411555768829059,-0.496352118915624,1.44504995051212,-1.37756608907643e-5,0.150726202039196,0.00801586957218212,0.112576281474491,0.982148448684468,1.59878627233963,-1.03190430418241,0.266553345057713,2.41824429703409,-5.64604933242951,-25.8794494609752
0.424383991820414,-0.511863714716212,1.46340265596752,-1.36426139521456e-5,0.315263170542853,0.0275092316427057,0.115621814638469,0.941570974038341,1.78743989541943,-0.349055734832868,0.123260398496312,0.455791815516089,-6.11701356571729,-25.9470298387432
0.447474793204854,-0.539772280233401,1.49238938579794,-2.12677639075943e-5,0.586186803628048,0.0486758700998588,0.0839091951350415,0.804397502831791,1.45799839433636,0.789710030910831,-0.124800428914906,-3.0545932048269,-5.33532743896685,-25.8377708905057
0.464841200815305,-0.560778572596239,1.51073395501023,-2.32660801136566e-5,0.754071347979062,0.0389904144844265,0.0420428650166649,0.654347228389853,0.791502433099878,1.32613811795219,-0.142118874761648,-5.05888294833753,-3.53481437454085,-25.6416279759893
0.479049291366242,-0.577965941243211,1.52353886452658,-2.41669536454081e-5,0.861482310419558,0.0130412623849794,0.00929183944039372,0.507615930254225,0.141167817386104,1.46016830227506,-0.0462596215139528,-5.98811998314009,-1.55332207882164,-25.5170302283269
0.50462385435793,-0.608887387966731,1.54163062403788,-2.16772962825392e-5,0.977215553396724,-0.0564155919837861,-0.0202815094997165,0.203831499153622,-0.875997391594545,1.00786990230338,0.135062656717551,-5.73314703741205,2.31511332039247,-25.5532885872123
0.521348768291282,-0.629129594435753,1.54997252693556,-2.0329853419616e-5,0.995181130967173,-0.0969959492073657,-0.0129039496895915,-0.0115103897919468,-1.21794130959463,0.377723941470685,0.108964395574581,-4.27079093407714,4.44180570098085,-25.7304280537234
0.533583449154323,-0.643937548474776,1.55433429592034,-1.93729022890532e-5,0.97864061233705,-0.114459550733928,0.00245264737473695,-0.171021788388692,-1.23874830903899,-0.133100394693031,0.0130402708530779,-2.69392019774632,5.52419238035217,-25.8626116053365
0.555605874707798,-0.670591771159839,1.55850070454404,-2.24063979382387e-5,0.887294512482259,-0.11013221379181,0.0336263544213969,-0.446708343757517,-0.788925345774997,-0.90420905975559,-0.17796035383774,0.695288215425233,6.09722938599884,-25.9438978522567
