Date;Timestamp;DeviceOrientation;GyroscopeX;GyroscopeY;GyroscopeZ;Label
2020-07-30 21:23:58;1596158639.1321;faceUp;-0.3427017033100128;0.029870014637708664;-0.08208581805229187;unstable
2020-07-30 21:23:58;1596158639.144856;faceUp;-0.05925719812512398;-0.050516702234745026;0.0871756449341774;unstable
2020-07-30 21:23:58;1596158639.149863;faceUp;0.2725108861923218;-0.1376771777868271;-0.028917934745550156;unstable
2020-07-30 21:23:58;1596158639.164259;faceUp;0.046429283916950226;-0.25856444239616394;0.11791012436151505;unstable
2020-07-30 21:23:58;1596158639.169067;faceUp;-0.009967146441340446;-0.6618764996528625;0.255796879529953;unstable
2020-07-30 21:23:58;1596158639.172701;faceUp;-0.3467542231082916;-0.6065344214439392;0.5624380707740784;unstable
2020-07-30 21:23:58;1596158639.199554;faceUp;-0.6961029171943665;1.773943305015564;0.9944831728935242;unstable
2020-07-30 21:23:58;1596158639.2399511;faceUp;-0.0924023687839508;1.0851161479949951;1.3994991779327393;unstable
2020-07-30 21:23:58;1596158639.284182;faceUp;-0.5649744272232056;-1.620391607284546;1.4248710870742798;unstable
2020-07-30 21:23:58;1596158639.322895;faceUp;-0.7297543287277222;-3.1914541721343994;0.7641986012458801;unstable
2020-07-30 21:23:58;1596158639.3650951;faceUp;0.008293616585433483;-2.533414840698242;0.5609104633331299;unstable
2020-07-30 21:23:58;1596158639.405188;faceUp;0.5767727494239807;0.43971797823905945;-0.4863896071910858;unstable
2020-07-30 21:23:58;1596158639.44492;faceUp;-0.1708519011735916;2.0584893226623535;-0.5566451549530029;unstable
2020-07-30 21:23:58;1596158639.485447;faceUp;-1.098707914352417;0.5546571016311646;-0.6500996947288513;unstable
2020-07-30 21:23:58;1596158639.523304;faceUp;-0.8514086008071899;1.3432183265686035;-0.6714063286781311;unstable
2020-07-30 21:23:58;1596158639.564383;faceUp;-1.527381420135498;0.9151763916015625;-0.5565133094787598;unstable
2020-07-30 21:23:58;1596158639.605917;faceUp;-2.6403443813323975;-0.2725910544395447;0.245294451713562;unstable
2020-07-30 21:23:58;1596158639.64434;faceUp;-1.1459691524505615;-0.11423149704933167;-0.8679689168930054;unstable
2020-07-30 21:23:58;1596158639.68547;faceUp;0.08601264655590057;0.6168134212493896;-0.552168071269989;unstable
2020-07-30 21:23:58;1596158639.7227678;faceUp;0.030829817056655884;0.22247222065925598;0.195796400308609;unstable
2020-07-30 21:23:58;1596158639.765564;faceUp;-1.0677251815795898;0.561056911945343;-0.38727447390556335;unstable
2020-07-30 21:23:58;1596158639.805902;faceUp;-2.095996141433716;0.21486729383468628;-0.7208146452903748;unstable
2020-07-30 21:23:58;1596158639.845868;faceUp;-1.8940316438674927;0.4125792980194092;-2.01946759223938;unstable
2020-07-30 21:23:58;1596158639.885288;faceUp;-2.0127580165863037;-2.408712863922119;-1.4464503526687622;unstable
2020-07-30 21:23:58;1596158639.9246612;faceUp;-2.2133395671844482;0.6195053458213806;-1.1489078998565674;unstable
2020-07-30 21:23:58;1596158639.967081;faceUp;-0.912082850933075;-0.9885715246200562;-0.11116087436676025;unstable
2020-07-30 21:23:58;1596158640.006116;faceUp;-0.3590279221534729;-2.4715476036071777;0.9059062004089355;unstable
2020-07-30 21:23:58;1596158640.04687;faceUp;-1.944905161857605;0.7514330148696899;0.7090016603469849;unstable
2020-07-30 21:23:58;1596158640.085311;portraitUpsideDown;-2.0244619846343994;0.08380861580371857;0.6808704137802124;unstable
2020-07-30 21:23:58;1596158640.124721;portraitUpsideDown;-0.856777548789978;-0.03111983649432659;0.5586374402046204;unstable
2020-07-30 21:23:58;1596158640.16616;portraitUpsideDown;-0.5062589049339294;-0.5641680359840393;-0.4643559455871582;unstable
2020-07-30 21:23:58;1596158640.206067;portraitUpsideDown;-0.8057864904403687;0.7576314806938171;-0.7401151061058044;unstable
2020-07-30 21:23:58;1596158640.245554;portraitUpsideDown;-1.2964872121810913;0.8948996067047119;-0.7868043184280396;unstable
2020-07-30 21:23:58;1596158640.284085;portraitUpsideDown;-1.7034190893173218;0.26729774475097656;-0.06478378921747208;unstable
2020-07-30 21:23:58;1596158640.326844;portraitUpsideDown;-1.246131420135498;-0.4539121091365814;-0.07287207990884781;unstable
2020-07-30 21:23:58;1596158640.366054;portraitUpsideDown;-1.057403326034546;-0.6916642189025879;-0.00666429428383708;unstable
2020-07-30 21:23:58;1596158640.405292;portraitUpsideDown;-0.1632368564605713;0.7399936318397522;0.8250970840454102;unstable
2020-07-30 21:23:58;1596158640.4454;portraitUpsideDown;0.26898565888404846;0.28418058156967163;0.532364547252655;unstable
2020-07-30 21:23:58;1596158640.485177;portraitUpsideDown;-0.4653932452201843;-0.7787245512008667;-0.1442866027355194;unstable
2020-07-30 21:23:58;1596158640.524764;portraitUpsideDown;-0.506508469581604;0.27907904982566833;0.3949718177318573;unstable
2020-07-30 21:23:58;1596158640.566105;portraitUpsideDown;-0.5711181163787842;-0.3165355920791626;0.6721866726875305;unstable
2020-07-30 21:23:58;1596158640.606337;portraitUpsideDown;-0.3523697555065155;0.9829634428024292;0.3722076416015625;unstable
2020-07-30 21:23:58;1596158640.64606;portraitUpsideDown;-0.48619282245635986;0.33337557315826416;-0.15097592771053314;unstable
2020-07-30 21:23:58;1596158640.686394;portraitUpsideDown;-0.8209580183029175;-0.6205466389656067;0.2313394844532013;unstable
2020-07-30 21:23:58;1596158640.727123;portraitUpsideDown;-0.8928268551826477;-0.04291444271802902;0.5312085151672363;unstable
2020-07-30 21:23:58;1596158640.766568;portraitUpsideDown;-0.4511086046695709;-1.086915135383606;0.04689134284853935;unstable
2020-07-30 21:23:58;1596158640.807797;portraitUpsideDown;0.37387239933013916;0.16095000505447388;0.0782303586602211;unstable
2020-07-30 21:23:58;1596158640.847993;portraitUpsideDown;2.4199538230895996;-0.8756476044654846;0.03147030621767044;unstable
2020-07-30 21:23:58;1596158640.8875508;portraitUpsideDown;4.1024065017700195;-1.1456692218780518;-0.7164347767829895;unstable
2020-07-30 21:23:58;1596158640.9273639;portraitUpsideDown;3.191026210784912;-0.019726034253835678;-1.431815266609192;unstable
2020-07-30 21:23:58;1596158640.96671;portraitUpsideDown;6.539231300354004;2.3861899375915527;-1.242336630821228;unstable
2020-07-30 21:23:58;1596158641.008394;portraitUpsideDown;10.908368110656738;0.6896838545799255;1.5744643211364746;unstable
2020-07-30 21:23:58;1596158641.0480108;portraitUpsideDown;16.29482650756836;-3.0094802379608154;-2.2155699729919434;unstable
2020-07-30 21:23:58;1596158641.0877419;portraitUpsideDown;26.058298110961914;-8.17382526397705;-8.030394554138184;unstable
2020-07-30 21:23:58;1596158641.1290588;portraitUpsideDown;20.160892486572266;-18.212345123291016;-14.962409973144531;unstable
2020-07-30 21:23:58;1596158641.166957;portraitUpsideDown;2.7983291149139404;-26.573034286499023;-21.62453269958496;unstable
2020-07-30 21:23:58;1596158641.207178;portraitUpsideDown;-17.064666748046875;-20.702163696289062;-17.396352767944336;unstable
2020-07-30 21:23:58;1596158641.247015;portraitUpsideDown;-24.982208251953125;-9.483774185180664;-9.800134658813477;unstable
2020-07-30 21:23:58;1596158641.287329;portraitUpsideDown;-26.539411544799805;-1.896404504776001;-6.276320457458496;unstable
2020-07-30 21:23:58;1596158641.327502;portraitUpsideDown;-26.089582443237305;4.362534999847412;-6.779850959777832;unstable
2020-07-30 21:23:58;1596158641.367841;portraitUpsideDown;-23.015565872192383;12.752406120300293;-11.439570426940918;unstable
2020-07-30 21:23:58;1596158641.407737;portraitUpsideDown;-11.798445701599121;23.282878875732422;-19.10316276550293;unstable
2020-07-30 21:23:58;1596158641.44776;portraitUpsideDown;8.754311561584473;24.500612258911133;-20.274307250976562;unstable
2020-07-30 21:23:58;1596158641.486711;portraitUpsideDown;21.898027420043945;14.115346908569336;-12.944095611572266;unstable
2020-07-30 21:23:58;1596158641.527699;portraitUpsideDown;25.546140670776367;4.919399738311768;-7.5319623947143555;unstable
2020-07-30 21:23:58;1596158641.567033;portraitUpsideDown;25.874130249023438;-1.7165236473083496;-6.362149238586426;unstable
2020-07-30 21:23:58;1596158641.60713;portraitUpsideDown;24.22632598876953;-9.00458812713623;-9.193023681640625;unstable
2020-07-30 21:23:58;1596158641.648306;portraitUpsideDown;17.200422286987305;-19.060588836669922;-15.969754219055176;unstable
2020-07-30 21:23:58;1596158641.6874251;portraitUpsideDown;-0.397756427526474;-25.485780715942383;-20.917295455932617;unstable
2020-07-30 21:23:58;1596158641.727244;portraitUpsideDown;-17.605562210083008;-18.529748916625977;-15.969443321228027;unstable
2020-07-30 21:23:58;1596158641.766978;portraitUpsideDown;-24.0762882232666;-8.251383781433105;-9.306591987609863;unstable
2020-07-30 21:23:58;1596158641.80785;portraitUpsideDown;-25.244182586669922;-1.256295084953308;-6.4773969650268555;unstable
