Date;Timestamp;DeviceOrientation;AccelerationX;AccelerationY;AccelerationZ;Label
2020-07-30 21:22:57;1596158579.615973;landscapeLeft;0.9315643310546875;1.5172576904296875;0.0011138916015625;stable
2020-07-30 21:22:57;1596158579.656318;landscapeLeft;0.9936981201171875;1.46026611328125;-0.0160369873046875;stable
2020-07-30 21:22:57;1596158579.6963391;landscapeLeft;0.949981689453125;1.437255859375;-0.0143890380859375;stable
2020-07-30 21:22:57;1596158579.736455;landscapeLeft;0.9810638427734375;1.466278076171875;-0.014495849609375;stable
2020-07-30 21:22:57;1596158579.776108;landscapeLeft;0.9918975830078125;1.388519287109375;-0.0068511962890625;stable
2020-07-30 21:22:57;1596158579.8165178;landscapeLeft;0.888641357421875;1.3885040283203125;0.0037078857421875;stable
2020-07-30 21:22:57;1596158579.8563151;landscapeLeft;0.8975982666015625;1.49676513671875;-0.0026092529296875;stable
2020-07-30 21:22:57;1596158579.8964849;landscapeLeft;0.9815216064453125;1.475677490234375;-0.0050811767578125;stable
2020-07-30 21:22:57;1596158579.936502;landscapeLeft;0.957855224609375;1.4237518310546875;-0.0176849365234375;stable
2020-07-30 21:22:57;1596158579.976675;landscapeLeft;0.96014404296875;1.456787109375;-0.0253448486328125;stable
2020-07-30 21:22:57;1596158580.016424;landscapeLeft;0.9975433349609375;1.410858154296875;-0.0096435546875;stable
2020-07-30 21:22:57;1596158580.057187;landscapeLeft;0.914337158203125;1.3650665283203125;-9.1552734375e-05;stable
2020-07-30 21:22:57;1596158580.096734;landscapeLeft;0.872650146484375;1.4573822021484375;-0.00439453125;stable
2020-07-30 21:22:57;1596158580.136971;landscapeLeft;0.9488067626953125;1.4833221435546875;0.001708984375;stable
2020-07-30 21:22:57;1596158580.1768498;landscapeLeft;0.9669036865234375;1.4196624755859375;-0.0151824951171875;stable
2020-07-30 21:22:57;1596158580.217104;landscapeLeft;0.944549560546875;1.429290771484375;-0.054168701171875;stable
2020-07-30 21:22:57;1596158580.257035;landscapeLeft;0.9794769287109375;1.429595947265625;-0.039276123046875;stable
2020-07-30 21:22:57;1596158580.29723;landscapeLeft;0.949615478515625;1.36566162109375;-0.002777099609375;stable
2020-07-30 21:22:57;1596158580.33706;landscapeLeft;-8.002777099609375;8.286178588867188;-0.4077606201171875;stable
2020-07-30 21:22:57;1596158580.377814;landscapeLeft;-4.4039764404296875;-7.7526092529296875;-1.1370697021484375;stable
2020-07-30 21:22:57;1596158580.417166;landscapeLeft;0.1580352783203125;0.2609100341796875;0.0097503662109375;stable
2020-07-30 21:22:57;1596158580.457597;landscapeLeft;0.1597747802734375;0.2192230224609375;-0.0027923583984375;stable
2020-07-30 21:22:57;1596158580.497705;landscapeLeft;0.165771484375;0.19989013671875;-0.004425048828125;stable
2020-07-30 21:22:57;1596158580.537572;landscapeLeft;0.1565704345703125;0.18017578125;-0.00604248046875;stable
2020-07-30 21:22:57;1596158580.577465;landscapeLeft;0.137237548828125;0.1681976318359375;-0.0049591064453125;stable
2020-07-30 21:22:57;1596158580.618201;landscapeLeft;0.1153717041015625;0.175140380859375;-0.0057373046875;stable
2020-07-30 21:22:57;1596158580.65759;landscapeLeft;0.100067138671875;0.1922760009765625;-0.0080718994140625;stable
2020-07-30 21:22:57;1596158580.6978931;landscapeLeft;1.5670013427734375;2.324920654296875;-0.447845458984375;stable
2020-07-30 21:22:57;1596158580.7373219;landscapeLeft;0.2789764404296875;2.803497314453125;-0.964630126953125;stable
2020-07-30 21:22:57;1596158580.777585;landscapeLeft;-0.149749755859375;-0.158111572265625;0.3879241943359375;stable
2020-07-30 21:22:57;1596158580.817764;landscapeLeft;-0.1051177978515625;-1.36651611328125;-0.6918487548828125;stable
2020-07-30 21:22:57;1596158580.858117;landscapeLeft;-0.6166839599609375;-0.4528961181640625;-0.6205902099609375;stable
2020-07-30 21:22:57;1596158580.898014;landscapeLeft;0.1070404052734375;0.6011810302734375;-2.31854248046875;stable
2020-07-30 21:22:57;1596158580.938411;landscapeLeft;-0.054412841796875;0.283935546875;-0.29315185546875;stable
2020-07-30 21:22:57;1596158580.9782;landscapeLeft;-0.024932861328125;0.3390960693359375;-1.324615478515625;stable
2020-07-30 21:22:57;1596158581.018383;landscapeLeft;-0.1399383544921875;0.241424560546875;-0.77301025390625;stable
2020-07-30 21:22:57;1596158581.058309;landscapeLeft;-0.0883026123046875;0.2684783935546875;-1.031646728515625;stable
2020-07-30 21:22:57;1596158581.09862;landscapeLeft;-0.044403076171875;0.2528076171875;-0.967803955078125;stable
2020-07-30 21:22:57;1596158581.138218;landscapeLeft;-0.076904296875;0.280731201171875;-0.9659423828125;stable
2020-07-30 21:22:57;1596158581.178639;faceUp;-0.0973358154296875;0.2677764892578125;-0.9548797607421875;stable
2020-07-30 21:22:57;1596158581.218604;faceUp;-0.0684814453125;0.2599029541015625;-0.9565582275390625;stable
2020-07-30 21:22:57;1596158581.258829;faceUp;-0.0846405029296875;0.265167236328125;-0.99407958984375;stable
2020-07-30 21:22:57;1596158581.298572;faceUp;-0.0892791748046875;0.274749755859375;-0.934844970703125;stable
2020-07-30 21:22:57;1596158581.339028;faceUp;-0.08074951171875;0.2173614501953125;-0.9463348388671875;stable
2020-07-30 21:22:57;1596158581.379119;faceUp;-0.065673828125;0.2760772705078125;-1.016632080078125;stable
2020-07-30 21:22:57;1596158581.419143;faceUp;-0.0745849609375;0.279388427734375;-0.9095611572265625;stable
2020-07-30 21:22:57;1596158581.458987;faceUp;-0.0967559814453125;0.2623138427734375;-0.9344024658203125;stable
2020-07-30 21:22:57;1596158581.499189;faceUp;-0.0763702392578125;0.2733306884765625;-1.0022735595703125;stable
2020-07-30 21:22:57;1596158581.539181;faceUp;-0.018890380859375;0.2241973876953125;-0.9684295654296875;stable
2020-07-30 21:22:57;1596158581.579112;faceUp;-0.1212615966796875;0.2276458740234375;-0.873809814453125;stable
2020-07-30 21:22:57;1596158581.61923;faceUp;-0.1574859619140625;0.3162841796875;-0.848358154296875;stable
2020-07-30 21:22:57;1596158581.659522;faceUp;-0.00152587890625;0.3337249755859375;-0.9607391357421875;stable
2020-07-30 21:22:57;1596158581.699308;faceUp;-0.1115570068359375;0.18017578125;-0.7449493408203125;stable
2020-07-30 21:22:57;1596158581.739841;faceUp;-0.4679107666015625;0.364471435546875;-1.3196258544921875;stable
2020-07-30 21:22:57;1596158581.7794828;faceUp;0.1877288818359375;0.154998779296875;-0.8038177490234375;stable
2020-07-30 21:22:57;1596158581.819691;faceUp;-0.1205291748046875;0.51666259765625;-0.8507232666015625;stable
2020-07-30 21:22:57;1596158581.8596048;faceUp;-0.3325347900390625;0.2134246826171875;-1.001983642578125;stable
2020-07-30 21:22:57;1596158581.899781;faceUp;-0.2494354248046875;0.406951904296875;-1.0409698486328125;stable
2020-07-30 21:22:57;1596158581.9396172;faceUp;-0.253387451171875;0.3446502685546875;-0.9386138916015625;stable
2020-07-30 21:22:57;1596158581.980001;faceUp;-0.1616973876953125;0.3020782470703125;-0.980133056640625;stable
2020-07-30 21:22:57;1596158582.019753;faceUp;-0.1889190673828125;0.2241973876953125;-0.9826812744140625;stable
2020-07-30 21:22:57;1596158582.06019;faceUp;-0.08209228515625;-0.2907867431640625;-0.9998321533203125;stable
2020-07-30 21:22:57;1596158582.100009;faceUp;-0.17474365234375;0.21209716796875;-1.2488250732421875;stable
2020-07-30 21:22:57;1596158582.1403031;faceUp;0.0381622314453125;0.1016998291015625;-0.946990966796875;stable
2020-07-30 21:22:57;1596158582.179915;faceUp;0.0389556884765625;-0.22406005859375;-0.78936767578125;stable
2020-07-30 21:22:57;1596158582.2201571;faceUp;0.3675689697265625;-0.3900146484375;-0.896148681640625;stable
2020-07-30 21:22:57;1596158582.260298;faceUp;0.3878021240234375;-0.5491180419921875;-1.0985565185546875;stable
2020-07-30 21:22:57;1596158582.300257;faceUp;0.452545166015625;-0.525238037109375;-1.3579254150390625;stable
2020-07-30 21:22:57;1596158582.340382;faceUp;0.3025054931640625;0.1192169189453125;-1.289031982421875;stable
2020-07-30 21:22:57;1596158582.380636;faceUp;0.3035430908203125;-0.269622802734375;-1.138275146484375;stable
2020-07-30 21:22:57;1596158582.420536;faceUp;0.139923095703125;-0.4344482421875;-0.7015380859375;stable
2020-07-30 21:22:57;1596158582.4609509;faceUp;0.215301513671875;-0.55181884765625;-0.3915252685546875;stable
2020-07-30 21:22:57;1596158582.500894;faceUp;0.3187255859375;-0.317535400390625;-0.3829498291015625;stable
2020-07-30 21:22:57;1596158582.54106;faceUp;0.089508056640625;0.6527099609375;-2.092987060546875;stable
2020-07-30 21:22:57;1596158582.5807729;faceUp;0.2205963134765625;-0.2403106689453125;-1.2133636474609375;stable
2020-07-30 21:22:57;1596158582.621162;faceUp;0.0232391357421875;0.155303955078125;-0.601654052734375;stable
2020-07-30 21:22:57;1596158582.6609359;faceUp;-0.161163330078125;-0.165008544921875;-0.26837158203125;stable
2020-07-30 21:22:57;1596158582.701404;faceUp;-0.517913818359375;1.7003326416015625;-2.521820068359375;stable
2020-07-30 21:22:57;1596158582.7409701;faceUp;0.132171630859375;-0.010009765625;-0.728851318359375;stable
2020-07-30 21:22:57;1596158582.783711;faceUp;0.0333099365234375;0.1849517822265625;-0.6077423095703125;stable
2020-07-30 21:22:57;1596158582.821156;faceUp;0.050567626953125;0.449554443359375;-0.547088623046875;stable
2020-07-30 21:22:57;1596158582.8637471;faceUp;-0.1341094970703125;0.794708251953125;-2.4647216796875;stable
2020-07-30 21:22:57;1596158582.901332;faceUp;0.0179901123046875;0.3283233642578125;-0.41156005859375;stable
2020-07-30 21:22:57;1596158582.9415278;faceUp;0.2116241455078125;0.38372802734375;-1.1912841796875;stable
2020-07-30 21:22:57;1596158582.981489;faceUp;0.049835205078125;-0.0207672119140625;-0.941650390625;stable
2020-07-30 21:22:57;1596158583.021575;faceUp;0.040863037109375;0.0030059814453125;-0.985260009765625;stable
2020-07-30 21:22:57;1596158583.061444;faceUp;0.0361480712890625;-0.0061187744140625;-1.013519287109375;stable
2020-07-30 21:22:57;1596158583.1031342;faceUp;0.05419921875;-0.003631591796875;-0.9875335693359375;stable
2020-07-30 21:22:57;1596158583.141423;faceUp;0.048370361328125;0.0031280517578125;-1.0142059326171875;stable
2020-07-30 21:22:57;1596158583.181748;faceUp;0.089263916015625;0.02197265625;-0.9530487060546875;stable
2020-07-30 21:22:57;1596158583.2216048;faceUp;0.0300750732421875;-0.0270843505859375;-0.81927490234375;stable
2020-07-30 21:22:57;1596158583.263211;faceUp;-0.2717742919921875;-0.0220947265625;-1.5293121337890625;stable
2020-07-30 21:22:57;1596158583.3036041;faceUp;-0.24609375;0.1153106689453125;-0.634735107421875;stable
2020-07-30 21:22:57;1596158583.344146;faceUp;0.309967041015625;0.413665771484375;-1.2598876953125;stable
2020-07-30 21:22:57;1596158583.3837109;faceUp;0.3401336669921875;0.532562255859375;-1.7665252685546875;stable
2020-07-30 21:22:57;1596158583.424521;faceUp;0.6212158203125;0.578887939453125;-2.4930267333984375;stable
2020-07-30 21:22:57;1596158583.4636002;faceUp;0.0856475830078125;0.637420654296875;-0.716888427734375;stable
2020-07-30 21:22:57;1596158583.5036821;faceUp;0.503997802734375;-0.3302764892578125;-0.2515869140625;stable
2020-07-30 21:22:57;1596158583.543705;faceUp;0.937957763671875;-0.3434600830078125;-0.7066802978515625;stable
2020-07-30 21:22:57;1596158583.583109;faceUp;0.6686859130859375;-0.3644866943359375;-1.6040802001953125;stable
2020-07-30 21:22:57;1596158583.62399;faceUp;0.27947998046875;-0.1818695068359375;-1.6261749267578125;stable
2020-07-30 21:22:57;1596158583.663907;faceUp;0.6227874755859375;-0.2796173095703125;-0.621337890625;stable
2020-07-30 21:22:57;1596158583.703905;faceUp;0.1988983154296875;-0.18682861328125;-0.5872344970703125;stable
2020-07-30 21:22:57;1596158583.743887;faceUp;-0.125640869140625;0.009185791015625;-0.8693695068359375;stable
2020-07-30 21:22:57;1596158583.783595;faceUp;-1.1832122802734375;0.02166748046875;-3.7679595947265625;stable
2020-07-30 21:22:57;1596158583.823958;faceUp;0.1173553466796875;-0.0533905029296875;-1.0756683349609375;stable
2020-07-30 21:22:57;1596158583.863651;faceUp;0.335540771484375;0.11224365234375;-0.62591552734375;stable
2020-07-30 21:22:57;1596158583.903626;faceUp;-0.6016082763671875;-0.3555145263671875;-1.2521820068359375;stable
2020-07-30 21:22:57;1596158583.943768;faceUp;0.306793212890625;-0.0205841064453125;-0.9814910888671875;stable
2020-07-30 21:22:57;1596158583.98381;faceUp;-0.0574188232421875;-0.3485870361328125;-0.9580230712890625;stable
2020-07-30 21:22:57;1596158584.024837;faceUp;-0.0237884521484375;-0.170623779296875;-0.6037445068359375;stable
2020-07-30 21:22:57;1596158584.063987;faceUp;0.006378173828125;-0.25689697265625;-0.891571044921875;stable
2020-07-30 21:22:57;1596158584.103692;faceUp;0.0426025390625;-0.3434600830078125;-0.8070220947265625;stable
2020-07-30 21:22:57;1596158584.143754;faceUp;0.0540618896484375;-0.271240234375;-0.8351287841796875;stable
2020-07-30 21:22:57;1596158584.1836982;faceUp;0.10821533203125;-0.4137420654296875;-0.8216552734375;stable
2020-07-30 21:22:57;1596158584.223036;faceUp;0.0618133544921875;-0.3481903076171875;-0.8859710693359375;stable
2020-07-30 21:22:57;1596158584.263791;faceUp;-0.0347900390625;-0.408935546875;-0.7411041259765625;stable
2020-07-30 21:22:57;1596158584.3053179;faceUp;0.014739990234375;-0.3137664794921875;-0.8607635498046875;stable
2020-07-30 21:22:57;1596158584.343336;faceUp;0.099456787109375;-0.4527435302734375;-0.8863983154296875;stable
2020-07-30 21:22:57;1596158584.383789;faceUp;-0.0914154052734375;-0.346221923828125;-0.831512451171875;stable
2020-07-30 21:22:57;1596158584.4241629;faceUp;-0.1514892578125;-0.27056884765625;-0.8459930419921875;stable
2020-07-30 21:22:57;1596158584.4639978;faceUp;0.030364990234375;-0.4709320068359375;-0.8050384521484375;stable
2020-07-30 21:22:57;1596158584.503612;faceUp;0.0046234130859375;-0.5002899169921875;-0.7602386474609375;stable
2020-07-30 21:22:57;1596158584.544133;faceUp;0.029541015625;-0.6107177734375;-0.65777587890625;stable
2020-07-30 21:22:57;1596158584.5840049;faceUp;0.0403289794921875;-0.50732421875;-0.967559814453125;stable
2020-07-30 21:22:57;1596158584.624196;faceUp;-0.14019775390625;-0.464141845703125;-0.81427001953125;stable
2020-07-30 21:22:57;1596158584.663896;portrait;0.01605224609375;-0.4982757568359375;-0.870330810546875;stable
2020-07-30 21:22:57;1596158584.704245;portrait;-0.105316162109375;-0.517486572265625;-0.768768310546875;stable
2020-07-30 21:22:57;1596158584.744148;portrait;-0.1736297607421875;-0.4331207275390625;-0.87603759765625;stable
2020-07-30 21:22:57;1596158584.784312;portrait;-0.068389892578125;-0.4851837158203125;-0.7792205810546875;stable
2020-07-30 21:22:57;1596158584.824411;portrait;-0.060882568359375;-0.4409942626953125;-0.8779754638671875;stable
2020-07-30 21:22:57;1596158584.864424;portrait;-0.0486602783203125;-0.4134521484375;-0.9693145751953125;stable
2020-07-30 21:22:57;1596158584.904397;faceUp;-0.0707855224609375;-0.4593048095703125;-0.959014892578125;stable
2020-07-30 21:22:57;1596158584.944634;faceUp;-0.0554351806640625;-0.4648590087890625;-0.917236328125;stable
2020-07-30 21:22:57;1596158584.98435;faceUp;0.096710205078125;-0.410400390625;-0.904144287109375;stable
2020-07-30 21:22:57;1596158585.024847;faceUp;0.0810394287109375;-0.4709320068359375;-0.8491058349609375;stable
2020-07-30 21:22:57;1596158585.06468;faceUp;0.057769775390625;-0.517852783203125;-0.7882843017578125;stable
2020-07-30 21:22:57;1596158585.104965;faceUp;0.028900146484375;-0.5177764892578125;-0.8676300048828125;stable
2020-07-30 21:22:57;1596158585.144736;faceUp;0.0466766357421875;-0.505615234375;-0.881011962890625;stable
2020-07-30 21:22:57;1596158585.18503;faceUp;-0.012969970703125;-0.518035888671875;-0.851318359375;stable
2020-07-30 21:22:57;1596158585.224884;portrait;0.0505828857421875;-0.472991943359375;-0.910400390625;stable
2020-07-30 21:22:57;1596158585.265183;portrait;0.031280517578125;-0.4888153076171875;-0.944488525390625;stable
2020-07-30 21:22:57;1596158585.305002;portrait;0.0242919921875;-0.51495361328125;-0.83837890625;stable
2020-07-30 21:22:57;1596158585.3453379;portrait;0.029541015625;-0.518646240234375;-0.8337249755859375;stable
2020-07-30 21:22:57;1596158585.385191;portrait;0.069732666015625;-0.506500244140625;-0.804534912109375;stable
2020-07-30 21:22:57;1596158585.425511;portrait;0.022796630859375;-0.5645599365234375;-0.739715576171875;stable
2020-07-30 21:22:57;1596158585.465397;portrait;0.02508544921875;-0.554046630859375;-0.866363525390625;stable
