Date;Timestamp;DeviceOrientation;GyroscopeX;GyroscopeY;GyroscopeZ;Label
2020-07-30 21:22:57;1596158577.4390259;portrait;0.1493745744228363;-0.46740421652793884;-0.17524638772010803;stable
2020-07-30 21:22:57;1596158577.4435549;portrait;0.3436223566532135;-0.8742140531539917;0.3820323050022125;stable
2020-07-30 21:22:57;1596158577.459784;portrait;0.28370070457458496;-0.611181378364563;0.6164551973342896;stable
2020-07-30 21:22:57;1596158577.462625;portrait;0.05066850408911705;1.1825878620147705;0.6392220258712769;stable
2020-07-30 21:22:57;1596158577.46505;portrait;-0.34436163306236267;-0.4491721987724304;0.9917792677879333;stable
2020-07-30 21:22:57;1596158577.478255;portrait;-0.11890827864408493;-1.2385448217391968;0.7186625599861145;stable
2020-07-30 21:22:57;1596158577.480226;portrait;-0.34367695450782776;-0.9559299349784851;0.43383851647377014;stable
2020-07-30 21:22:57;1596158577.492377;portrait;-0.6910173296928406;-1.0821815729141235;0.3492072522640228;stable
2020-07-30 21:22:57;1596158577.494796;portrait;-0.693153977394104;-1.5849452018737793;0.7580666542053223;stable
2020-07-30 21:22:57;1596158577.5345879;portrait;-1.1974674463272095;0.5544389486312866;1.1043905019760132;stable
2020-07-30 21:22:57;1596158577.574778;portrait;-0.7079667448997498;-0.3118995726108551;1.0682200193405151;stable
2020-07-30 21:22:57;1596158577.615292;portrait;-0.2155272215604782;-0.5276137590408325;0.7064895033836365;stable
2020-07-30 21:22:57;1596158577.659237;portrait;0.8931896090507507;-0.5795419216156006;-0.223236545920372;stable
2020-07-30 21:22:57;1596158577.6974049;portrait;1.2254165410995483;-0.3490495979785919;-0.559402585029602;stable
2020-07-30 21:22:57;1596158577.73997;portrait;0.44378861784935;0.04764421656727791;-0.9807338118553162;stable
2020-07-30 21:22:57;1596158577.779975;portrait;-0.9707869291305542;0.3000282645225525;-0.0552254393696785;stable
2020-07-30 21:22:57;1596158577.818664;portrait;-0.6919558048248291;-0.18425452709197998;-0.30510637164115906;stable
2020-07-30 21:22:57;1596158577.859252;portrait;0.3523617684841156;-1.5621663331985474;-1.0602425336837769;stable
2020-07-30 21:22:57;1596158577.896532;portrait;-0.48753345012664795;-2.8898096084594727;-0.7987874746322632;stable
2020-07-30 21:22:57;1596158577.938573;portrait;-1.5038204193115234;-1.8231630325317383;-0.30856022238731384;stable
2020-07-30 21:22:57;1596158577.979027;portrait;-2.799973964691162;-0.4616597592830658;2.146714210510254;stable
2020-07-30 21:22:57;1596158578.019487;portrait;-1.949233889579773;0.009584716521203518;2.3872568607330322;stable
2020-07-30 21:22:57;1596158578.059651;portrait;-0.5619720220565796;0.4787687063217163;-0.380540668964386;stable
2020-07-30 21:22:57;1596158578.100066;portrait;0.504198431968689;-2.093231201171875;0.05848168581724167;stable
2020-07-30 21:22:57;1596158578.139536;portrait;0.7544053792953491;-1.8626710176467896;0.18037404119968414;stable
2020-07-30 21:22:57;1596158578.179432;portrait;-0.6473747491836548;-0.04764261841773987;0.4296395182609558;stable
2020-07-30 21:22:57;1596158578.219358;portrait;-0.1860969066619873;-0.21572323143482208;0.17032353579998016;stable
2020-07-30 21:22:57;1596158578.260734;portrait;0.07978270947933197;0.14355850219726562;0.09434700757265091;stable
2020-07-30 21:22:57;1596158578.298579;portrait;-0.07351842522621155;-0.005274656694382429;0.19548001885414124;stable
2020-07-30 21:22:57;1596158578.339056;portrait;-0.5612720847129822;-0.1380084753036499;0.46568700671195984;stable
2020-07-30 21:22:57;1596158578.378875;portrait;-0.47995567321777344;-0.27957385778427124;0.4614994525909424;stable
2020-07-30 21:22:57;1596158578.417124;portrait;-0.35821646451950073;-1.0381590127944946;0.5706589818000793;stable
2020-07-30 21:22:57;1596158578.459512;portrait;-0.7873172163963318;-1.407509684562683;0.7863419651985168;stable
2020-07-30 21:22:57;1596158578.498838;landscapeLeft;-1.2349562644958496;-0.3697887063026428;0.5579237341880798;stable
2020-07-30 21:22:57;1596158578.5394502;landscapeLeft;-1.355157732963562;-1.0816808938980103;0.6580522060394287;stable
2020-07-30 21:22:57;1596158578.578977;landscapeLeft;-1.5050790309906006;-1.012419581413269;1.5040793418884277;stable
2020-07-30 21:22:57;1596158578.618453;landscapeLeft;-1.2122951745986938;-0.3675524592399597;2.0081372261047363;stable
2020-07-30 21:22:57;1596158578.659552;landscapeLeft;-0.9460110068321228;-1.9776040315628052;2.1052682399749756;stable
2020-07-30 21:22:57;1596158578.699799;landscapeLeft;-1.2236050367355347;-0.7353256940841675;1.190558910369873;stable
2020-07-30 21:22:57;1596158578.7394428;landscapeLeft;-0.24621883034706116;-1.0188167095184326;1.5609242916107178;stable
2020-07-30 21:22:57;1596158578.779433;landscapeLeft;-0.1262575387954712;-1.3649661540985107;1.801499843597412;stable
2020-07-30 21:22:57;1596158578.820111;landscapeLeft;-0.7387936115264893;0.9856052994728088;1.591865062713623;stable
